Local time,Open,High,Low,Close,Volume
08.06.2008 09:00:00.000 GMT+0800,1.01875,1.01875,1.01875,1.01875,0
08.06.2008 13:00:00.000 GMT+0800,1.01875,1.01875,1.01875,1.01875,0
08.06.2008 17:00:00.000 GMT+0800,1.01875,1.01875,1.01875,1.01875,0
08.06.2008 21:00:00.000 GMT+0800,1.01875,1.01875,1.01875,1.01875,0
09.06.2008 01:00:00.000 GMT+0800,1.01875,1.01875,1.01875,1.01875,0
09.06.2008 05:00:00.000 GMT+0800,1.01795,1.02085,1.01640,1.02070,26397.800799999997
09.06.2008 09:00:00.000 GMT+0800,1.02070,1.02135,1.01930,1.02100,11365.6946
09.06.2008 13:00:00.000 GMT+0800,1.02100,1.02200,1.01475,1.01920,24780.411699999997
09.06.2008 17:00:00.000 GMT+0800,1.01930,1.02350,1.01630,1.02180,29932.198000000004
09.06.2008 21:00:00.000 GMT+0800,1.02180,1.02835,1.02110,1.02575,40335.9004
10.06.2008 01:00:00.000 GMT+0800,1.02575,1.02970,1.02470,1.02760,18512
10.06.2008 05:00:00.000 GMT+0800,1.02760,1.03310,1.02671,1.03105,20724.984
10.06.2008 09:00:00.000 GMT+0800,1.03100,1.03175,1.02945,1.02960,23502.6001
10.06.2008 13:00:00.000 GMT+0800,1.02960,1.03645,1.02860,1.03520,53412.6797
10.06.2008 17:00:00.000 GMT+0800,1.03520,1.04020,1.03485,1.03565,36182.5996
10.06.2008 21:00:00.000 GMT+0800,1.03565,1.04185,1.03535,1.04120,48235.6997
11.06.2008 01:00:00.000 GMT+0800,1.04120,1.04385,1.04110,1.04200,15103.3262
11.06.2008 05:00:00.000 GMT+0800,1.04171,1.04330,1.04080,1.04270,16788.598
11.06.2008 09:00:00.000 GMT+0800,1.04270,1.04420,1.04079,1.04400,9036.6095
11.06.2008 13:00:00.000 GMT+0800,1.04400,1.04480,1.04010,1.04170,33625.8491
11.06.2008 17:00:00.000 GMT+0800,1.04170,1.04170,1.03780,1.03930,28931.5
11.06.2008 21:00:00.000 GMT+0800,1.03930,1.03970,1.03085,1.03325,67796.99900000001
12.06.2008 01:00:00.000 GMT+0800,1.03325,1.03445,1.03110,1.03140,28409.5991
12.06.2008 05:00:00.000 GMT+0800,1.03145,1.03210,1.03020,1.03160,35605.6961
12.06.2008 09:00:00.000 GMT+0800,1.03160,1.03720,1.03140,1.03660,60217.7002
12.06.2008 13:00:00.000 GMT+0800,1.03660,1.04430,1.03640,1.04090,48994.100099999996
12.06.2008 17:00:00.000 GMT+0800,1.04085,1.04900,1.03975,1.04620,48073.7998
12.06.2008 21:00:00.000 GMT+0800,1.04565,1.04670,1.04280,1.04505,20119.9998
13.06.2008 01:00:00.000 GMT+0800,1.04505,1.04525,1.04160,1.04160,32704.964
13.06.2008 05:00:00.000 GMT+0800,1.04160,1.04280,1.03870,1.04100,24140.5
13.06.2008 09:00:00.000 GMT+0800,1.04100,1.04310,1.03965,1.04230,12111.8
13.06.2008 13:00:00.000 GMT+0800,1.04240,1.04725,1.04090,1.04650,20216.8997
13.06.2008 17:00:00.000 GMT+0800,1.04650,1.05410,1.04540,1.05070,98326.9805
13.06.2008 21:00:00.000 GMT+0800,1.05070,1.05270,1.04680,1.04810,83384.79830000001
14.06.2008 01:00:00.000 GMT+0800,1.04810,1.05015,1.04590,1.04670,38609.7325
14.06.2008 05:00:00.000 GMT+0800,1.04670,1.04670,1.04670,1.04670,0
14.06.2008 09:00:00.000 GMT+0800,1.04670,1.04670,1.04670,1.04670,0
14.06.2008 13:00:00.000 GMT+0800,1.04670,1.04670,1.04670,1.04670,0
14.06.2008 17:00:00.000 GMT+0800,1.04670,1.04670,1.04670,1.04670,0
14.06.2008 21:00:00.000 GMT+0800,1.04670,1.04670,1.04670,1.04670,0
15.06.2008 01:00:00.000 GMT+0800,1.04670,1.04670,1.04670,1.04670,0
15.06.2008 05:00:00.000 GMT+0800,1.04670,1.04670,1.04670,1.04670,0
15.06.2008 09:00:00.000 GMT+0800,1.04670,1.04670,1.04670,1.04670,0
15.06.2008 13:00:00.000 GMT+0800,1.04670,1.04670,1.04670,1.04670,0
15.06.2008 17:00:00.000 GMT+0800,1.04670,1.04670,1.04670,1.04670,0
15.06.2008 21:00:00.000 GMT+0800,1.04670,1.04670,1.04670,1.04670,0
16.06.2008 01:00:00.000 GMT+0800,1.04670,1.04670,1.04670,1.04670,0
16.06.2008 05:00:00.000 GMT+0800,1.04487,1.04830,1.04419,1.04745,16018.900099999999
16.06.2008 09:00:00.000 GMT+0800,1.04745,1.04770,1.04530,1.04730,14698.999800000001
16.06.2008 13:00:00.000 GMT+0800,1.04730,1.05195,1.04430,1.04510,73945.8989
16.06.2008 17:00:00.000 GMT+0800,1.04510,1.04670,1.04020,1.04095,116402.2032
16.06.2008 21:00:00.000 GMT+0800,1.04105,1.04440,1.03800,1.04290,93715.0986
17.06.2008 01:00:00.000 GMT+0800,1.04290,1.04615,1.04160,1.04460,32839.399900000004
17.06.2008 05:00:00.000 GMT+0800,1.04460,1.04570,1.04408,1.04490,16739.2998
17.06.2008 09:00:00.000 GMT+0800,1.04490,1.04490,1.03870,1.03980,27288.7007
17.06.2008 13:00:00.000 GMT+0800,1.03980,1.04315,1.03770,1.04270,78712.3994
17.06.2008 17:00:00.000 GMT+0800,1.04270,1.04580,1.04075,1.04490,107139.2012
17.06.2008 21:00:00.000 GMT+0800,1.04490,1.04570,1.04095,1.04185,149197.90039999998
18.06.2008 01:00:00.000 GMT+0800,1.04185,1.04305,1.04070,1.04130,53807.4002
18.06.2008 05:00:00.000 GMT+0800,1.04130,1.04240,1.04050,1.04115,14120.099999999999
18.06.2008 09:00:00.000 GMT+0800,1.04115,1.04260,1.04100,1.04210,10253.900000000001
18.06.2008 13:00:00.000 GMT+0800,1.04210,1.04510,1.04120,1.04500,83407.1011
18.06.2008 17:00:00.000 GMT+0800,1.04500,1.04680,1.04205,1.04370,113786.1016
18.06.2008 21:00:00.000 GMT+0800,1.04370,1.04460,1.03900,1.03900,128014.4004
19.06.2008 01:00:00.000 GMT+0800,1.03900,1.03900,1.03550,1.03605,49586.7983
19.06.2008 05:00:00.000 GMT+0800,1.03600,1.03683,1.03250,1.03300,24460.2804
19.06.2008 09:00:00.000 GMT+0800,1.03290,1.03425,1.03190,1.03390,39505.6001
19.06.2008 13:00:00.000 GMT+0800,1.03390,1.04310,1.03190,1.04270,117863.99799999999
19.06.2008 17:00:00.000 GMT+0800,1.04270,1.04740,1.04255,1.04450,142574
19.06.2008 21:00:00.000 GMT+0800,1.04450,1.04690,1.04250,1.04570,158752.4492
20.06.2008 01:00:00.000 GMT+0800,1.04565,1.04650,1.04455,1.04535,38037.7996
20.06.2008 05:00:00.000 GMT+0800,1.04535,1.04560,1.04360,1.04445,12409.5998
20.06.2008 09:00:00.000 GMT+0800,1.04445,1.04450,1.04230,1.04360,12888.599999999999
20.06.2008 13:00:00.000 GMT+0800,1.04330,1.04410,1.03940,1.04000,66973.3003
20.06.2008 17:00:00.000 GMT+0800,1.04010,1.04120,1.03480,1.03565,93353.5
20.06.2008 21:00:00.000 GMT+0800,1.03565,1.03720,1.03040,1.03490,130967.8984
21.06.2008 01:00:00.000 GMT+0800,1.03490,1.03630,1.03360,1.03565,70678.6006
21.06.2008 05:00:00.000 GMT+0800,1.03565,1.03565,1.03565,1.03565,0
21.06.2008 09:00:00.000 GMT+0800,1.03565,1.03565,1.03565,1.03565,0
21.06.2008 13:00:00.000 GMT+0800,1.03565,1.03565,1.03565,1.03565,0
21.06.2008 17:00:00.000 GMT+0800,1.03565,1.03565,1.03565,1.03565,0
21.06.2008 21:00:00.000 GMT+0800,1.03565,1.03565,1.03565,1.03565,0
22.06.2008 01:00:00.000 GMT+0800,1.03565,1.03565,1.03565,1.03565,0
22.06.2008 05:00:00.000 GMT+0800,1.03565,1.03565,1.03565,1.03565,0
22.06.2008 09:00:00.000 GMT+0800,1.03565,1.03565,1.03565,1.03565,0
22.06.2008 13:00:00.000 GMT+0800,1.03565,1.03565,1.03565,1.03565,0
22.06.2008 17:00:00.000 GMT+0800,1.03565,1.03565,1.03565,1.03565,0
22.06.2008 21:00:00.000 GMT+0800,1.03565,1.03565,1.03565,1.03565,0
23.06.2008 01:00:00.000 GMT+0800,1.03565,1.03565,1.03565,1.03565,0
23.06.2008 05:00:00.000 GMT+0800,1.03472,1.03710,1.03289,1.03500,27291.6001
23.06.2008 09:00:00.000 GMT+0800,1.03500,1.03640,1.03425,1.03630,25676.899599999997
23.06.2008 13:00:00.000 GMT+0800,1.03630,1.04500,1.03450,1.04310,143506.2452
23.06.2008 17:00:00.000 GMT+0800,1.04305,1.04840,1.04165,1.04740,86383.4141
23.06.2008 21:00:00.000 GMT+0800,1.04740,1.04930,1.04540,1.04575,97183.51759999999
24.06.2008 01:00:00.000 GMT+0800,1.04575,1.04720,1.04505,1.04520,89031.5
24.06.2008 05:00:00.000 GMT+0800,1.04525,1.04580,1.04420,1.04565,20582.499499999998
24.06.2008 09:00:00.000 GMT+0800,1.04565,1.04710,1.04480,1.04510,25197.2998
24.06.2008 13:00:00.000 GMT+0800,1.04510,1.04590,1.04035,1.04130,61462.8604
24.06.2008 17:00:00.000 GMT+0800,1.04130,1.04260,1.03825,1.03855,72861.5996
24.06.2008 21:00:00.000 GMT+0800,1.03855,1.04070,1.03495,1.03930,106576.35939999999
25.06.2008 01:00:00.000 GMT+0800,1.03930,1.04180,1.03925,1.04165,25870.2002
25.06.2008 05:00:00.000 GMT+0800,1.04165,1.04170,1.04024,1.04135,24353.999900000003
25.06.2008 09:00:00.000 GMT+0800,1.04135,1.04170,1.04050,1.04130,29147.0996
25.06.2008 13:00:00.000 GMT+0800,1.04130,1.04340,1.03960,1.04075,70357.0005
25.06.2008 17:00:00.000 GMT+0800,1.04075,1.04230,1.03920,1.03940,115223.3008
25.06.2008 21:00:00.000 GMT+0800,1.03940,1.04310,1.03760,1.04150,155313.5
26.06.2008 01:00:00.000 GMT+0800,1.04150,1.04460,1.03405,1.03485,63000.321500000005
26.06.2008 05:00:00.000 GMT+0800,1.03485,1.03600,1.03437,1.03520,31187.399400000002
26.06.2008 09:00:00.000 GMT+0800,1.03520,1.03680,1.03495,1.03535,33173.9004
26.06.2008 13:00:00.000 GMT+0800,1.03535,1.03910,1.03310,1.03325,76095.6592
26.06.2008 17:00:00.000 GMT+0800,1.03330,1.03565,1.02685,1.02970,100671.43950000001
26.06.2008 21:00:00.000 GMT+0800,1.02970,1.03050,1.02550,1.02635,116830.14070000002
27.06.2008 01:00:00.000 GMT+0800,1.02635,1.02660,1.02195,1.02360,43642.15089999999
27.06.2008 05:00:00.000 GMT+0800,1.02365,1.02490,1.02185,1.02385,48950.899900000004
27.06.2008 09:00:00.000 GMT+0800,1.02380,1.02640,1.02280,1.02630,56076.273400000005
27.06.2008 13:00:00.000 GMT+0800,1.02630,1.02690,1.01660,1.01890,109906.6992
27.06.2008 17:00:00.000 GMT+0800,1.01890,1.02160,1.01790,1.02105,86037.7168
27.06.2008 21:00:00.000 GMT+0800,1.02100,1.02200,1.01930,1.02025,83140.999
28.06.2008 01:00:00.000 GMT+0800,1.02025,1.02055,1.01655,1.01835,26061.3647
28.06.2008 05:00:00.000 GMT+0800,1.01835,1.01835,1.01835,1.01835,0
28.06.2008 09:00:00.000 GMT+0800,1.01835,1.01835,1.01835,1.01835,0
28.06.2008 13:00:00.000 GMT+0800,1.01835,1.01835,1.01835,1.01835,0
28.06.2008 17:00:00.000 GMT+0800,1.01835,1.01835,1.01835,1.01835,0
28.06.2008 21:00:00.000 GMT+0800,1.01835,1.01835,1.01835,1.01835,0
29.06.2008 01:00:00.000 GMT+0800,1.01835,1.01835,1.01835,1.01835,0
29.06.2008 05:00:00.000 GMT+0800,1.01835,1.01835,1.01835,1.01835,0
29.06.2008 09:00:00.000 GMT+0800,1.01835,1.01835,1.01835,1.01835,0
29.06.2008 13:00:00.000 GMT+0800,1.01835,1.01835,1.01835,1.01835,0
29.06.2008 17:00:00.000 GMT+0800,1.01835,1.01835,1.01835,1.01835,0
29.06.2008 21:00:00.000 GMT+0800,1.01835,1.01835,1.01835,1.01835,0
30.06.2008 01:00:00.000 GMT+0800,1.01835,1.01835,1.01835,1.01835,0
30.06.2008 05:00:00.000 GMT+0800,1.01851,1.01960,1.01690,1.01860,32956.1997
30.06.2008 09:00:00.000 GMT+0800,1.01860,1.01950,1.01705,1.01730,51321.4014
30.06.2008 13:00:00.000 GMT+0800,1.01730,1.01820,1.01305,1.01365,121203.56049999999
30.06.2008 17:00:00.000 GMT+0800,1.01365,1.02070,1.01340,1.01925,110208.4922
30.06.2008 21:00:00.000 GMT+0800,1.01930,1.02155,1.01625,1.02075,97443.0644
01.07.2008 01:00:00.000 GMT+0800,1.02075,1.02170,1.01740,1.02080,38101.8067
01.07.2008 05:00:00.000 GMT+0800,1.02075,1.02150,1.01970,1.02140,34440.0996
01.07.2008 09:00:00.000 GMT+0800,1.02135,1.02270,1.01975,1.02060,14383.101999999999
01.07.2008 13:00:00.000 GMT+0800,1.02070,1.02280,1.01770,1.01935,52976.685600000004
01.07.2008 17:00:00.000 GMT+0800,1.01935,1.01980,1.01385,1.01710,90435.1143
01.07.2008 21:00:00.000 GMT+0800,1.01710,1.02150,1.01380,1.01730,161410.2735
02.07.2008 01:00:00.000 GMT+0800,1.01730,1.02080,1.01655,1.01950,56922.6221
02.07.2008 05:00:00.000 GMT+0800,1.01955,1.02090,1.01815,1.01860,26479.7998
02.07.2008 09:00:00.000 GMT+0800,1.01860,1.01930,1.01800,1.01810,20795.2998
02.07.2008 13:00:00.000 GMT+0800,1.01810,1.01980,1.01505,1.01970,75565.0449
02.07.2008 17:00:00.000 GMT+0800,1.01970,1.02315,1.01595,1.01640,87069.461
02.07.2008 21:00:00.000 GMT+0800,1.01645,1.01835,1.01405,1.01575,128903.7833
03.07.2008 01:00:00.000 GMT+0800,1.01575,1.01655,1.01305,1.01380,45201.701199999996
03.07.2008 05:00:00.000 GMT+0800,1.01385,1.01470,1.01290,1.01400,27722.7998
03.07.2008 09:00:00.000 GMT+0800,1.01400,1.01580,1.01333,1.01550,10003.1001
03.07.2008 13:00:00.000 GMT+0800,1.01550,1.01650,1.01260,1.01470,38010.1592
03.07.2008 17:00:00.000 GMT+0800,1.01485,1.02450,1.01105,1.02230,85154.65239999999
03.07.2008 21:00:00.000 GMT+0800,1.02225,1.02830,1.01950,1.02650,89216.9638
04.07.2008 01:00:00.000 GMT+0800,1.02655,1.02730,1.02570,1.02610,12847.240300000001
04.07.2008 05:00:00.000 GMT+0800,1.02610,1.02740,1.02540,1.02550,39902.2002
04.07.2008 09:00:00.000 GMT+0800,1.02560,1.02610,1.02490,1.02540,35143.143599999996
04.07.2008 13:00:00.000 GMT+0800,1.02540,1.02700,1.02375,1.02595,39762.1592
04.07.2008 17:00:00.000 GMT+0800,1.02595,1.02770,1.02510,1.02555,47847.298800000004
04.07.2008 21:00:00.000 GMT+0800,1.02555,1.02610,1.02315,1.02510,22460.4323
05.07.2008 01:00:00.000 GMT+0800,1.02510,1.02605,1.02360,1.02548,13794.2997
05.07.2008 05:00:00.000 GMT+0800,1.02548,1.02548,1.02548,1.02548,0
05.07.2008 09:00:00.000 GMT+0800,1.02548,1.02548,1.02548,1.02548,0
05.07.2008 13:00:00.000 GMT+0800,1.02548,1.02548,1.02548,1.02548,0
05.07.2008 17:00:00.000 GMT+0800,1.02548,1.02548,1.02548,1.02548,0
05.07.2008 21:00:00.000 GMT+0800,1.02548,1.02548,1.02548,1.02548,0
06.07.2008 01:00:00.000 GMT+0800,1.02548,1.02548,1.02548,1.02548,0
06.07.2008 05:00:00.000 GMT+0800,1.02548,1.02548,1.02548,1.02548,0
06.07.2008 09:00:00.000 GMT+0800,1.02548,1.02548,1.02548,1.02548,0
06.07.2008 13:00:00.000 GMT+0800,1.02548,1.02548,1.02548,1.02548,0
06.07.2008 17:00:00.000 GMT+0800,1.02548,1.02548,1.02548,1.02548,0
06.07.2008 21:00:00.000 GMT+0800,1.02548,1.02548,1.02548,1.02548,0
07.07.2008 01:00:00.000 GMT+0800,1.02548,1.02548,1.02548,1.02548,0
07.07.2008 05:00:00.000 GMT+0800,1.02467,1.02740,1.02436,1.02730,15590.0003
07.07.2008 09:00:00.000 GMT+0800,1.02730,1.03030,1.02650,1.02990,21496.0998
07.07.2008 13:00:00.000 GMT+0800,1.02990,1.03410,1.02980,1.03090,52135.2715
07.07.2008 17:00:00.000 GMT+0800,1.03095,1.03270,1.02975,1.03150,60245.821299999996
07.07.2008 21:00:00.000 GMT+0800,1.03150,1.03420,1.02535,1.02550,65766.1992
08.07.2008 01:00:00.000 GMT+0800,1.02550,1.02760,1.02250,1.02685,32311.2
08.07.2008 05:00:00.000 GMT+0800,1.02690,1.02690,1.02465,1.02530,22182.9997
08.07.2008 09:00:00.000 GMT+0800,1.02530,1.02920,1.02510,1.02660,44346.2002
08.07.2008 13:00:00.000 GMT+0800,1.02660,1.02825,1.02190,1.02260,54535.4004
08.07.2008 17:00:00.000 GMT+0800,1.02260,1.02920,1.02200,1.02710,77258.4336
08.07.2008 21:00:00.000 GMT+0800,1.02710,1.03390,1.02690,1.03275,131318.1212
09.07.2008 01:00:00.000 GMT+0800,1.03275,1.03490,1.03120,1.03355,48133.2071
09.07.2008 05:00:00.000 GMT+0800,1.03355,1.03390,1.03290,1.03340,13611.6841
09.07.2008 09:00:00.000 GMT+0800,1.03335,1.03420,1.02995,1.02995,21829.5879
09.07.2008 13:00:00.000 GMT+0800,1.02995,1.03525,1.02765,1.03400,69286.8662
09.07.2008 17:00:00.000 GMT+0800,1.03400,1.03430,1.03055,1.03245,56851.6992
09.07.2008 21:00:00.000 GMT+0800,1.03250,1.03260,1.02920,1.03080,109839.3818
10.07.2008 01:00:00.000 GMT+0800,1.03080,1.03140,1.02770,1.02795,30686.2837
10.07.2008 05:00:00.000 GMT+0800,1.02795,1.02950,1.02780,1.02870,23610.9001
10.07.2008 09:00:00.000 GMT+0800,1.02870,1.02951,1.02821,1.02925,25203.7739
10.07.2008 13:00:00.000 GMT+0800,1.02925,1.03310,1.02760,1.03295,53334.5996
10.07.2008 17:00:00.000 GMT+0800,1.03295,1.03370,1.03095,1.03120,49336.5996
10.07.2008 21:00:00.000 GMT+0800,1.03110,1.03260,1.02530,1.02765,99401.58489999999
11.07.2008 01:00:00.000 GMT+0800,1.02765,1.02870,1.02640,1.02760,25593.1799
11.07.2008 05:00:00.000 GMT+0800,1.02760,1.02860,1.02660,1.02730,17279.1999
11.07.2008 09:00:00.000 GMT+0800,1.02730,1.02980,1.02640,1.02960,22835.46
11.07.2008 13:00:00.000 GMT+0800,1.02960,1.03030,1.02765,1.02840,33633.5
11.07.2008 17:00:00.000 GMT+0800,1.02840,1.02880,1.01980,1.02070,57551.8701
11.07.2008 21:00:00.000 GMT+0800,1.02070,1.02070,1.01370,1.01690,95339.8008
12.07.2008 01:00:00.000 GMT+0800,1.01690,1.01980,1.01490,1.01600,30743.113499999996
12.07.2008 05:00:00.000 GMT+0800,1.01600,1.01600,1.01600,1.01600,0
12.07.2008 09:00:00.000 GMT+0800,1.01600,1.01600,1.01600,1.01600,0
12.07.2008 13:00:00.000 GMT+0800,1.01600,1.01600,1.01600,1.01600,0
12.07.2008 17:00:00.000 GMT+0800,1.01600,1.01600,1.01600,1.01600,0
12.07.2008 21:00:00.000 GMT+0800,1.01600,1.01600,1.01600,1.01600,0
13.07.2008 01:00:00.000 GMT+0800,1.01600,1.01600,1.01600,1.01600,0
13.07.2008 05:00:00.000 GMT+0800,1.01600,1.01600,1.01600,1.01600,0
13.07.2008 09:00:00.000 GMT+0800,1.01600,1.01600,1.01600,1.01600,0
13.07.2008 13:00:00.000 GMT+0800,1.01600,1.01600,1.01600,1.01600,0
13.07.2008 17:00:00.000 GMT+0800,1.01600,1.01600,1.01600,1.01600,0
13.07.2008 21:00:00.000 GMT+0800,1.01600,1.01600,1.01600,1.01600,0
14.07.2008 01:00:00.000 GMT+0800,1.01600,1.01600,1.01600,1.01600,0
14.07.2008 05:00:00.000 GMT+0800,1.01512,1.02095,1.01284,1.01950,65277.6992
14.07.2008 09:00:00.000 GMT+0800,1.01950,1.02030,1.01735,1.01880,29057.5
14.07.2008 13:00:00.000 GMT+0800,1.01880,1.02505,1.01830,1.02245,65985.20069999999
14.07.2008 17:00:00.000 GMT+0800,1.02245,1.02445,1.02140,1.02160,43339.100600000005
14.07.2008 21:00:00.000 GMT+0800,1.02160,1.02245,1.01520,1.01520,77317.1533
15.07.2008 01:00:00.000 GMT+0800,1.01520,1.01850,1.01440,1.01595,27886.7
15.07.2008 05:00:00.000 GMT+0800,1.01595,1.01755,1.01530,1.01545,14477.2998
15.07.2008 09:00:00.000 GMT+0800,1.01545,1.01561,1.01240,1.01370,25542.5
15.07.2008 13:00:00.000 GMT+0800,1.01370,1.01490,1.00430,1.00800,46988.5352
15.07.2008 17:00:00.000 GMT+0800,1.00800,1.00925,1.00195,1.00450,69112.51370000001
15.07.2008 21:00:00.000 GMT+0800,1.00460,1.01090,1.00105,1.00960,83616.35459999999
16.07.2008 01:00:00.000 GMT+0800,1.00945,1.01415,1.00810,1.00910,30768.9997
16.07.2008 05:00:00.000 GMT+0800,1.00910,1.01075,1.00760,1.01055,16811.299600000002
16.07.2008 09:00:00.000 GMT+0800,1.01055,1.01150,1.00946,1.01125,15996.2
16.07.2008 13:00:00.000 GMT+0800,1.01130,1.01155,1.00530,1.00715,46626.103599999995
16.07.2008 17:00:00.000 GMT+0800,1.00715,1.01120,1.00285,1.00925,64515.7276
16.07.2008 21:00:00.000 GMT+0800,1.00930,1.01680,1.00855,1.01620,102837.4619
17.07.2008 01:00:00.000 GMT+0800,1.01615,1.01875,1.01515,1.01715,49578.8199
17.07.2008 05:00:00.000 GMT+0800,1.01700,1.01875,1.01610,1.01630,22286.4815
17.07.2008 09:00:00.000 GMT+0800,1.01630,1.01640,1.01420,1.01490,22252.7004
17.07.2008 13:00:00.000 GMT+0800,1.01490,1.01760,1.01345,1.01590,31239.0994
17.07.2008 17:00:00.000 GMT+0800,1.01590,1.02130,1.01500,1.02050,43288.585999999996
17.07.2008 21:00:00.000 GMT+0800,1.02050,1.02055,1.01560,1.01950,50428.500499999995
18.07.2008 01:00:00.000 GMT+0800,1.01950,1.02585,1.01860,1.01920,32955.8989
18.07.2008 05:00:00.000 GMT+0800,1.01915,1.02230,1.01870,1.02195,15272.600300000002
18.07.2008 09:00:00.000 GMT+0800,1.02190,1.02230,1.01940,1.01975,12638.0998
18.07.2008 13:00:00.000 GMT+0800,1.01980,1.02195,1.01735,1.02000,27526.584499999997
18.07.2008 17:00:00.000 GMT+0800,1.02000,1.02515,1.01865,1.02295,44659.81449999999
18.07.2008 21:00:00.000 GMT+0800,1.02295,1.02380,1.02040,1.02130,68548.8682
19.07.2008 01:00:00.000 GMT+0800,1.02130,1.02300,1.02100,1.02200,18614.5996
19.07.2008 05:00:00.000 GMT+0800,1.02200,1.02200,1.02200,1.02200,0
19.07.2008 09:00:00.000 GMT+0800,1.02200,1.02200,1.02200,1.02200,0
19.07.2008 13:00:00.000 GMT+0800,1.02200,1.02200,1.02200,1.02200,0
19.07.2008 17:00:00.000 GMT+0800,1.02200,1.02200,1.02200,1.02200,0
19.07.2008 21:00:00.000 GMT+0800,1.02200,1.02200,1.02200,1.02200,0
20.07.2008 01:00:00.000 GMT+0800,1.02200,1.02200,1.02200,1.02200,0
20.07.2008 05:00:00.000 GMT+0800,1.02200,1.02200,1.02200,1.02200,0
20.07.2008 09:00:00.000 GMT+0800,1.02200,1.02200,1.02200,1.02200,0
20.07.2008 13:00:00.000 GMT+0800,1.02200,1.02200,1.02200,1.02200,0
20.07.2008 17:00:00.000 GMT+0800,1.02200,1.02200,1.02200,1.02200,0
20.07.2008 21:00:00.000 GMT+0800,1.02200,1.02200,1.02200,1.02200,0
21.07.2008 01:00:00.000 GMT+0800,1.02200,1.02200,1.02200,1.02200,0
21.07.2008 05:00:00.000 GMT+0800,1.02210,1.02320,1.02160,1.02190,9659.3998
21.07.2008 09:00:00.000 GMT+0800,1.02186,1.02190,1.02043,1.02085,6564.299999999999
21.07.2008 13:00:00.000 GMT+0800,1.02090,1.02335,1.01830,1.02000,29052.500500000002
21.07.2008 17:00:00.000 GMT+0800,1.02000,1.02345,1.01970,1.02280,37291.100099999996
21.07.2008 21:00:00.000 GMT+0800,1.02280,1.02420,1.02045,1.02125,46233.3994
22.07.2008 01:00:00.000 GMT+0800,1.02125,1.02235,1.01695,1.01760,24944.599599999998
22.07.2008 05:00:00.000 GMT+0800,1.01755,1.01815,1.01650,1.01670,13514.100199999999
22.07.2008 09:00:00.000 GMT+0800,1.01670,1.01790,1.01595,1.01765,16506.8997
22.07.2008 13:00:00.000 GMT+0800,1.01760,1.01865,1.01550,1.01650,43040.7002
22.07.2008 17:00:00.000 GMT+0800,1.01650,1.02050,1.01370,1.02050,32302.0005
22.07.2008 21:00:00.000 GMT+0800,1.02050,1.03350,1.01910,1.03125,70249.32609999999
23.07.2008 01:00:00.000 GMT+0800,1.03125,1.03220,1.02980,1.03075,22871.9953
23.07.2008 05:00:00.000 GMT+0800,1.03075,1.03135,1.02965,1.03070,15991.2002
23.07.2008 09:00:00.000 GMT+0800,1.03070,1.03090,1.02900,1.02985,11730.684099999999
23.07.2008 13:00:00.000 GMT+0800,1.02995,1.03585,1.02925,1.03570,48921.8003
23.07.2008 17:00:00.000 GMT+0800,1.03570,1.03650,1.03255,1.03370,44231.279299999995
23.07.2008 21:00:00.000 GMT+0800,1.03360,1.03940,1.03270,1.03690,87204.6016
24.07.2008 01:00:00.000 GMT+0800,1.03680,1.03995,1.03630,1.03750,31584.7
24.07.2008 05:00:00.000 GMT+0800,1.03750,1.03900,1.03730,1.03860,14579.3
24.07.2008 09:00:00.000 GMT+0800,1.03870,1.03870,1.03670,1.03805,11397.099900000001
24.07.2008 13:00:00.000 GMT+0800,1.03810,1.04040,1.03660,1.03770,49247.5801
24.07.2008 17:00:00.000 GMT+0800,1.03755,1.03880,1.03600,1.03840,36197.7476
24.07.2008 21:00:00.000 GMT+0800,1.03835,1.03960,1.03530,1.03880,90070.1582
25.07.2008 01:00:00.000 GMT+0800,1.03880,1.03945,1.03510,1.03700,26433.199699999997
25.07.2008 05:00:00.000 GMT+0800,1.03700,1.03765,1.03560,1.03605,12257.2002
25.07.2008 09:00:00.000 GMT+0800,1.03605,1.03680,1.03325,1.03410,13314.5002
25.07.2008 13:00:00.000 GMT+0800,1.03410,1.03625,1.03210,1.03380,38147.5991
25.07.2008 17:00:00.000 GMT+0800,1.03380,1.03730,1.03155,1.03655,60938.0513
25.07.2008 21:00:00.000 GMT+0800,1.03655,1.04085,1.03630,1.03760,66901.9004
26.07.2008 01:00:00.000 GMT+0800,1.03760,1.03860,1.03540,1.03610,22939.2002
26.07.2008 05:00:00.000 GMT+0800,1.03610,1.03610,1.03610,1.03610,0
26.07.2008 09:00:00.000 GMT+0800,1.03610,1.03610,1.03610,1.03610,0
26.07.2008 13:00:00.000 GMT+0800,1.03610,1.03610,1.03610,1.03610,0
26.07.2008 17:00:00.000 GMT+0800,1.03610,1.03610,1.03610,1.03610,0
26.07.2008 21:00:00.000 GMT+0800,1.03610,1.03610,1.03610,1.03610,0
27.07.2008 01:00:00.000 GMT+0800,1.03610,1.03610,1.03610,1.03610,0
27.07.2008 05:00:00.000 GMT+0800,1.03610,1.03610,1.03610,1.03610,0
27.07.2008 09:00:00.000 GMT+0800,1.03610,1.03610,1.03610,1.03610,0
27.07.2008 13:00:00.000 GMT+0800,1.03610,1.03610,1.03610,1.03610,0
